words,emotion
انت مثل مصر اوليمبياد صح اه طب خد رفع علم ده ده علم سعد ومل هترفع علم مصر يعن اسر,surprise
قار نلت شرف نظم اوليمبياد قره فرق,sadness
خءف جدا فهب منك عذر حتض,fear
كون اليوم مسك ختم شيخ دكتور رشد عثم زهر عدد فعل تمز حيا الل,joy
بطل اوليمبياد سهر,surprise
نصر الل ظلم يذل ظلم صبر ثور شام فان نصر الل قرب شعب شام,sadness
اشك هتي ااه واه هتي ااه وقل يدن خدي خدي ده انا غني غنا,joy
قلب دي رعب,fear
يري حمد طلع خول عرص خرج اوليمبياد حد يقل عشن عمل حفل,anger
عصر يقل اليوم ان حدد سعد خط حمر وان دخل حرب يمن حتي علق فوض يا روح امك,anger
مهو علم وسط وزه ليه حكم صحب محل توحيدوالنور ولد وسخ,anger
مش معقوول لعب سهر صبح خوف حزن,surprise
انا شيل اوليمبياد اما خلص هيصيب كءب ابعد حفل كبر اوي اوليمبياد بهج جدا جوء سله وجد نهر,sadness
ودي ادش خيف ردت فعل,fear
هه حمد لله تحل,joy
يحك ان علق نص موت حزن يتي رحل فيك,sadness
يخر الن ملي ضيح فتو خمي حقكم سيس قرع هه هش هش,anger
راي ان نحك ءمر ضد شعب امر غلغل دخل ثقف جعل راه امر ردي سود كمل,anger
حتج نسخ طلع ابص بره خيف اسب دين ولل,fear
كــل عــام وحــبــك جـمــل يا ضــو شمعــ ــنيــ كــل عــام نــ اول فــ حــياتـي قــلب عــ,joy
يال وزه جمل,joy
طلب حقق رسم تحد كره الد درب لعب سوء ستي عمد خسر ظهر شكل ردء اوليمبياد,anger
خيف اول مره ارح عزم لحل احس اني بجب عيد شي,fear
صبح كرر,joy
يا ربي سلم يدو رعب فيض دين وسف ياه جرف شيء,fear
انا عمر عرف بحج اسم يوم تلت نحس بجد ايه حزن,surprise
رضي نصر طظ ناس زمل عزب ولل مش عجب هدي جزم شوبير,anger
عزز اكل فن ونا تذق للف ضد ريم يفر,anger
ربن يشف يقم سلم يشف ريض,sadness
حبت علي دا غلي علي قكر علي داي شغل بيك طول,joy
علق بيه عتز ده ناس الي قلق وجد صفي ده عيل منج يمش ريمو,anger
الل هذا فرء يسب فطم منت حمر ستن خمر,anger
حرر هلي نبج بطش دعش ظهر امم علم وكن خرج ظلم الي نور ظلم دعش قرن باي ظلم,fear
سود الل وجه نهو فالمواقف ايب بدا لزم تخف خفا لزم حظر شعر نيف حمر,anger
هزم حزب شيط جاء الي سور غاز اهل ارض نتم كلب اير تحه يصل قسم خوزق فرس,anger
مره اول غال نهر يمك غال حقد ضحك طفل يمن بقي رغم الم رغم صمت بشع مس…,sadness
كتب فيك اليوم شعر نثر كتف بان اضع قلب ورق,joy
يقل بنه يحب اري حبه شيء انا خءف,fear
سيق فصل اوليمبياد يعن ايه يا جمع سمي غرب الل انت سمن نفس دي بجد ولل,surprise
كسب غنا هنصعد كاس علم انت اكد مخب علا حجه ضحك ضحك شجع مصر,surprise
حمد لله و يبق اهل هوا فرح وحا فيش شكل يبق يوم سبب حزن بس دا ميمنعش اني فرح كتر سبب مره عاك يا اهل,joy
شرك مصر اغب شرك كانت مكن تتب لعب وتب معا حمل علم امم فرص فكر اوليمبياد قدم,sadness
خيف مصر اهل مصر يرب حفظ مصر,fear
كثر انس رعب علم نءم تكلم ويج يضح قسم بلل ودك تشل عفش طلع بيت صمت حزن,fear
انا كرش ان فيش حجه متع كور اوليمبياد لقط حله عمل فلم ولل,joy
بكء دخل اشد قسه وال بكء عين كثر شخص تبك قلب صمت وعو هدء حقق وقع رحم,sadness
خيف تعد قرب ونا كل قرب حجه ترح,fear
احــيـانـا هـذ زمن هٺمام زءد بـ اخر قدگ كرم نقل,sadness
اهو انا بطل الل شيل تعب نيك,sadness
رقم الل فرد عمل احس رقم الل اوليمبياد حمل رشح نصف نهء ماعتقدش مكن بعد كده,fear
يا حسم يا بدر يبنلوسخه دور لعب اوليمبيه اوليمبياد,anger
انا خيف تكون ثور فشل بجد,fear
فقت نوم اغن شو خبر نول زغب ان مش حبت,joy
ظهر يجب ان درس حلل شخص حمد وسي بدع طرز خاص انه بدع بدع علم عرص اجل وصل اول وصل بلد طلب عرص,anger
جنرال امر جوزيف وتل حلفاء جيش ترك سجن صفق تنه ترك نصر قلب ترك نصر ترك,anger
حتي قرضاو تزج غرب عمر سنه جزءر فتر اخر نبح دوح قتل قذف بشر زج…,anger
حرام ظلم حكم فجر ده,sadness
اغن لكه حسس فقت وقع يسا داء بهر جدد كثر حله غنه رسي يسا قمه,joy
هرم اول يدل اوليمبياد مصر حرز سره سمر رفع ثقل,joy
اتش صرع دلق اوليمبياد اسف غلب فيش دقيق,sadness
ظفر يا اما انه رفض او لدي عشن ميت دفع رفض لمع صور,anger
رال جيه شرك اوليمبياد بين,surprise
وصر خيف تجي لحظ ذبل قلب ورق تمت حزن,fear
وضع رعب,fear
نور اني اقطع نوم الا خيف حسم عصب,fear
عرب ايا فرق كتب عرب خرب بيت مصر كبر علم ونت بهم خسر يا مصر هذل عيلج,anger
اهل سيد دور,joy
وضح ان اوليمبياد هتسل فتر جيه,joy
وظل روح خءف رعب اما شغر لفت طرق تبق تقر ودع كمل كلم وصل كثر قرر ان قفل بوب قلب,fear
اي سفر وطن اخذ كاس اسا ياطحلوبي انت كبر كاس حلب ونص طزج رز,anger
عسل,joy
فعل ولل خيف يبه هالشعور الي فين سبب برد,fear
اوليمبياد حلو فيش كلم,joy
اعب ريح اوليمبياد فشخ,anger
وصل رحل اقبل اخر نضج وصر ندف حزن سءد نصح وند مهم حيه لذي كان,sadness
كتر شي نفر بني ادم انو يكون فيو حسس ناس الل حول او شعر يخي شو حقر هاي قررف ولل وعف نفس,anger
وجع ان تكون امن خيب توم فرق شعر حزن الم فرق بوح خطر,sadness
حتي اوليمبياد جيش صري سيطر يدل حبب يا مصر,surprise
عمو الل حرق اوليمبياد صهي بكر بريميرليج يا ولد عبط حرق حرق حرق حب حب,anger
همر كاء مره اخر,sadness
اوليمبياد ريو غرب عجب احد يسل لمذ غبت فرس سعد ثرت وعز مجد اوليمبياد سءل,surprise
ثقف عكظ سوق عكظ شرف عنق عكظ شعر صدقاء شعراء تدفق شكر عكظ,joy
كني سمع ان ناس دوم اليوم,surprise
عرض بتع اوليمبياد عظم,joy
برك ميت كلب,anger
مرض اسم خيف طلع سلم,fear
سيس عيز بجد رجل عمل ثمر مصر شغل عيز شوه اغب خسر فلس تمش ايه ظبط نكر,anger
انا كنت فكر وضع هزر,surprise
بحبش ابن اني ضاق ولل بيب علا قلب وشي قصد,sadness
جول حضر دانيلو هدف رونالدو صفر شكل رونالدو انه جا زمن دانيلو غرد كنك رشلو,anger
انا خيف تعد علك,fear
دءر وتر فرغ يا اله انن فعل شيء حيه عمل انن,fear
خيف رجع لقي قلب بقش بيد,fear
عدي رحل سيس قتل دين وحت عنا عيش بتع شعب بقش فرق حجه احس سحب هدء وخل كوب فرض,anger
رغم ان كاب نيف جدع لعب تنس خبر غنء صدم جماهير تحد اتم رءس ذهب تفا لعب رجع ندي,surprise
بحس بام يمل نطق حرف اسم بمت رجعل روح حجه يما حلم بيه تخد حبب حضن يقف زمن سمر,joy
بزم دي رجل رونالدو,anger
خيف تغر اخي حزن حزن,fear
يعن حضر سيب اوليمبياد يدل اسكل قطع راءيل طب تشر ليه اصل عمل علم عمل حزب الل لسه يبع شهر ثلا,surprise
احي حاج اجد بحث عثر بقا ءلم عثر علي دمع وحد خوف شكر نتم طفء,sadness
اخر كلم شيء شبب غيرمستقر وعد سرب بيع عقد عوس ثلث ملي يسر امر ندي اله بيع عوس ب…,anger
تحس ان وجد زي عدم يبق عدم احس,sadness
هزءم ذله اوليمبياد سبب انن رسل لعب يءم بان يا بخت غلب تغر تءج حتج الي تغر توص سفر,sadness
هجم قوت عرق دعو لحق غدد قصف طءر حلف عرك وصل قدم جعل عصفا…,anger
ءلم امر ان شعب جار عرق بهر سان عرق كوكب اخر صدم,surprise
وحد هرد جمع صلح حبب يقل انا ميت كلب ربتش بحب الش انا صدم صدم,surprise
نظم حقر بشر كلب سلم جثم سجن اهل حشو تفجر فجر شيع خسه ثيل,anger
بوت نقم طفل حلب مثل لهو رعب نهم طفل سور هدف دءم جرم بشر وبو,anger
اكد عقل لكم كبر علماء دين شيع بحر شرع رسم فتح حوز علم سجن,anger
خيف اوي حزن,fear
جفر يضح تبع خلط حب هدي بشر حب عدء الل يهد وثن ءكد حبه يهد قتل بيء يه…,anger
ولل جد خيف ماش,fear
حدش هيه رجع بيت دلق جاز جسم هلك ولع ليت حوض اخد نوم غرق,sadness
سنه ونت طيب صحب عقبال سنه يرب سنه سعد حقق حلم حب,joy
كلم صح,surprise
خيف برد شعر شاق خيف يمر وقت وحد يمل خيف قلب ينس تحب غير,fear
قلب اشد الم قسه بكء عين كثر شخص تبك قلب صمت وعو هدء شعر ـالحز,sadness
احن فرض نخد يدل ذهب اوليمبياد انن كتر دول ودع اوليمبياد,sadness
كلف دي ذكر,surprise
كس ام اوليمبياد انا عيز ريمير ليج,anger
ساك ارع,joy
عفش نذل حقر يتر قعد حلف عند كرش يتج لقر عزل حجر حرق طفل رمل غرب نسء يمن تعز صنعاء عدن ارب,sadness
حجه تفز طفل تبت,joy
بجد سود حقد طب اسلامجيه عذر معا انم دول ايه انا مش فهم عيز فضل خرب عشن فضل سبح حمد برك,surprise
قصص رعب دي خلت انم نور فتح داي خيف رغم كده محرمتش سمع رعب هكمل سمع قصص رعب عيد يلد كلم علم,fear
انم قلب ثقب كبر فاو بني انم صحو قلب خوف عمق مضغ صمت كلم,fear
دري اشك عذابيوالالام,sadness
زبد انا خيف كيمياء حزن,fear
انا قدم عصم حزن,sadness
عمر ده شكل مصر اوليمبياد وكن داي رجع يدل خلف لعب لله الل سبب,sadness
سعد بهر اوليمبياد فكر حلو ناس جمل تبع,joy
