words,emotion
هو انا ليه مافرحتش بالميداليات بتاعه الاوليمبياد اللي جابوها المصريين، العيب فيا ولا فيكي يا بلد؟ 😢,surprise
هتودينا في دهيا يا بلال ارحمنا ده مش وقت قلش,anger
اللي فاكر انه لما يسف علي محمد حازم هنتضايق يبقي حمار لان احنا من اول يوم مش معترفين بيه كابتن نادي الزمالك اصلاً، ده عيل عربجي والله !,anger
لا شئ في ان يموت الانسان ، ولكنه من المخيف ان لا يموت ...  فيكتور هوجو  البؤساء 💜💜  تيم المباحث وسجن الفولورز,sadness
Arabic   ليفربول يتلاعب بالارسنال علي ملعب الامارات,anger
انا خايفه من نفسي لاني مش خايفه من القدرات🙃🙃,fear
:   عرب صهيون السعوديه ومن تبعها..يرغبون اﻷستحمار والعبوديه للغرب..؟؟؟,anger
abdelwahab:   مصر علمته وصرفت عليه وعملته بني ادم وف الاخر بيلحس جزم الامريكان وبيقول مصر ملهاش مستقبل وهو اللي له مستقب…,anger
ويحدثُ ان يكون اكثر ما تخشاه في الدنيا هو نفسك انت  خوف .,fear
نفس الحسين غلط مينفعش لاعب في الاهلي يغلطه في ماتش نهائي ، اي اللي جاب الثقه في الموضوع؟ هو اللي واثق في نفسه بيغلط؟,anger
انا قلبي عليييك .. عليك قلبي,fear
و علي صعيد اخر الارجنتين و البرتغال عاملين ماتش حكايه دلوقتي في الاوليمبياد ما تخسرش المتعه دي و اتفرج 󾍇,joy
:  ArabIdol نانسي عجرم ؟؟؟ شووووو هـالحلا كتير طالعه بتجنن 😻😻,surprise
الناس خايفه .. وتعبانه .. محدش.قادر خلاص..,fear
ازاي بس و بعدين انت عارف نزلته دي هتكلف كام,surprise
هو كذا ولا كذا ايفانوفيتش خلاص لازم ينقل مستواه نزل بس ياخي في الركنيات يخوف,anger
اللبنانيين محمسين عالانتخابات الاميركيه اكتر ما تحمسو عالانتخابات اللبنانيه 😂  USADecides  USElections2016,surprise
قوم نحرق هالمدينه.,anger
حصل اللي خايفه منه,fear
من اراد مشاهده مصاص دماء فليشاهد هذا المجرم اللعين.. قبل20سنه سفك الدماء بالشيشان عندما كان رئيس الوزراء لعنه الله  بوتين ينتقم من اطفال حلب,anger
تركي العواد يسيء للسعوديات  مين ذا الكويتيب النكره؟ م عرفته الا منكم   واعذروه ي اخوان لقمه العيش صعبه,anger
loaloa: السيسي بيزلنا كل ما يلم قرشين من قرض او تبرعات لازم الاسعار تغلي,anger
وقع بحبك علي الانثي ترانيم وتناغم موسيقي الطبيعه مع بعضها البعض فان كان في استطاعتك ياادم قولها لاتتردد فهي تحب ان تسمعها كل حين  لومي,joy
يا تري كيف حال اهالي راس غارب بعد السيول وتعويم الجنيه وزياده اسعار البنزين والسولار والبوتاجاز؟  وجع,sadness
قول لعبقادر ولشوبير نفسه كتكم الهم  رجعوا حماده عفوي مش عفوي ده شخص لايستحق حتي التمثيل المشرف في الاوليمبياد ايه الوكسه دي,sadness
1:     حضرتك ومن غير ما يرجع مصر فين القضايا المرفوعه؟ مفيش؟ لان مفيش حاجه عليه..لكن بيقولوا انه فاسد..بي…,anger
ويوم ارسلتْ؛ بين خوف وبين شوق وترقب... ودقات قلب عيتْ تنتظم! 💔,fear
الشعب الاسباني مالهم حل يبون الصداره لااحساس ولاضمير????????????????????????????  السعوديه الثالثه في السمنه,anger
مبروك ساره سمير اول ميداليه مصريه في الاوليمبياد 💪💪😉,joy
بيتريقوا ان لاعبات محجبات بيشاركوا في الاوليمبياد ..علي اساس ان 80%من المصريات مش محجبات..ولا علي اساس اننا في الستينات مثلا.😏,surprise
فجاه يقف الشعور وينتهي الكلام ..! !,surprise
كسبوا المانيا وانا اعتبرت دي مفاجاه الاوليمبياد خلاص 😅,surprise
معروف يوسف فاكر نفسه بيلعب علي دهبيه الكونغ فو في الاوليمبياد  يلا قمه,surprise
تبقي نهايتنا عذاب وفراق ؟,surprise
اسود اسود يعني ..انا فعلا فعلا الاوليمبياد بالنسبالي يعني العاب قوي ! 👌👏,joy
من اول الاوليمبياد بقولكوا هدايه ان شاء الله 💪🏽💪🏽,joy
بعيداً عن الرياضه يا جماعه في كم مشاعر رهيب ف الاوليمبياد فيه متعه ف الفُرجه عليه زي اللعب واكتر .,joy
: حكم الاعدام  بحق  علي النمر جريمه انسانيه بحق الطفوله كونه اعتقل و هو بعمر 17 بحسب الامم المتحده هو طفل و التهم المموجهه ضد…,sadness
خاف م الطيب ابو سكوت مخيف,fear
7 سنوات مضت علي جريمه عصابات  حماس بحق انصار الشريعه واهل التوحيد في مسجد ابن تيميه والثار نتوارثه جيلاً بعد جيل ... فما نسينا دم اخواننا,anger
الحال المُزري اللي انا فيه !.,surprise
مفتقده اوي فكره ان يكون في حد قدي في البيت.,sadness
مطار الخرطوم  الان وصول رئيس الجمهوريه الي مطار الخرطوم شامخا وبطلا للعزه والكرامه....  كم انت موهوم وغبي,anger
لااا خلاص .. قفل الاوليمبياد دي بقي عشان اتشائمت 😂😂,sadness
: مبروك ويتربي بعزكم ويجعله قدم السعد عليكم وان شاء الله ما يخيب ظنكم ويبارك فيه ويسعدكم  مبروك المولود علي الشريف  قروب ورد …,joy
اقول كل تبن ياحوثي ياحمار وخلك باليمن بلاد الشام بعيده عن شنب ابوك نخلص من كلابنا ونجيكم باْذن الله,anger
احمد حلمي عسل عسل عسل عسل 600 عسل,joy
اوقات بحسّ سليم الجريصاتي بعدو هربان من رشدي اباظه بفيلم وكر الاشرار!!!  loool  Lebanon,surprise
ان تشعر انك مكسور لنصفين و ان حتي الكلام الذي كان يواسيك لم يعد كذلك,sadness
عايزه اطبطب علي نفسي واقولها انتي تعبتي استحملتي كتير معلش,sadness
هي دي قصتهم مع بعض ! هما الاتنين بيكرهوا بعض جدا ودايما يتنافسوا في الاوليمبياد ! بس طبعا فيلبس اسطوره ❤️,joy
اليووم كلنا حمام .. new experience,joy
اهداء الي ( maha ),joy
اليهود انفسهم  يتبرون من العصابه الصهيونيه المحتله للاراضي الفلسطينيه   سعوديون ضد التطبيع,anger
يزم الشواب خربو اسامي كل الاكلات,anger
المفروض ما نتابعش الاوليمبياد عشان دي جايه معانا بالعكس خالص 😂😂✋🏼 بوم 😁,sadness
ليه؟ بتاع ايه؟ دا السادات معملهااش,surprise
جامعه نجران تواصل تخبطاتها لماذا نهاجم شخص بالفاظ بذيئه مع ان ما قام به هو تصحيح خطا مطبعي وبالمجان!!الجامعه لجبران,anger
ماذا تعرف عن القصيم اغلب اهلها يجيك متشدد في الدين او يجيك سربوت صايع مافيه وسطيه,anger
خايفه عليك من لفه الايام، هتزعلك.,fear
3 ربنا يخليهوملك وتفرح بيهم ❤,joy
Elxxx اي خايفه اتوهق مع اني قد سويتها قبل,fear
هكلملك القاضي وكم من قضاه كلمهم ممدوح شاهين ، وكم من قاتل افلت من عقاب الارض  تسريب الشرق لمكتب السيسي,anger
طقم نادال في الاوليمبياد ❤️❤️  Moody,joy
عندما كُنت صغيراً ، توقعت بان اي شخص كبير لديه رجاحه عقل وثقل .؟ ولكن لما كبُرت انصدمت بان الاكثريه ( ماعندك احد ‼️😂 ),surprise
اهون عليكي تهوني عليا  يالا ف داهيه :)  كرهتك,anger
احنا العرب ليه بنروح نشترك في الاوليمبياد ما نخلبنا في حالنا احسن وبلاها فضايح ونضحك العالم علينا,sadness
